ERROR  | wrapper  | 2018/11/26 14:40:53 | The mycat service is not installed - The specified service does not exist as an installed service. (0x424)
INFO   | jvm 1    | 2018/12/19 10:37:05 | 2018-12-19 10:37:05,858 [INFO ][$_NIOREACTOR-1-RW] close connection,reason:program err:java.io.IOException: An existing connection was forcibly closed by the remote host ,ServerConnection [id=19, schema=forum, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=forum]  (io.mycat.net.AbstractConnection:AbstractConnection.java:508) 
INFO   | jvm 1    | 2018/12/19 10:38:57 | 2018-12-19 10:38:57,407 [INFO ][$_NIOREACTOR-2-RW] ServerConnection [id=20, schema=forum, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=forum]'root' login success  (io.mycat.net.handler.FrontendAuthenticator:FrontendAuthenticator.java:194) 
INFO   | jvm 1    | 2018/12/19 10:44:00 | 2018-12-19 10:43:59,937 [INFO ][Timer1] ServerConnection [id=20, schema=forum, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=forum] idle timeout  (io.mycat.net.AbstractConnection:AbstractConnection.java:521) 
INFO   | jvm 1    | 2018/12/19 10:44:00 | 2018-12-19 10:43:59,938 [INFO ][Timer1] close connection,reason: idle  ,ServerConnection [id=20, schema=forum, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=forum]  (io.mycat.net.AbstractConnection:AbstractConnection.java:508) 
INFO   | jvm 1    | 2018/12/19 10:48:31 | 2018-12-19 10:48:31,927 [INFO ][$_NIOREACTOR-3-RW] ServerConnection [id=21, schema=forum, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=forum]'root' login success  (io.mycat.net.handler.FrontendAuthenticator:FrontendAuthenticator.java:194) 
INFO   | jvm 1    | 2018/12/19 10:49:04 | 2018-12-19 10:49:04,768 [INFO ][$_NIOREACTOR-3-RW] close connection,reason:program err:java.io.IOException: An existing connection was forcibly closed by the remote host ,ServerConnection [id=21, schema=forum, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=forum]  (io.mycat.net.AbstractConnection:AbstractConnection.java:508) 
INFO   | jvm 1    | 2018/12/19 10:52:37 | 2018-12-19 10:52:37,210 [INFO ][$_NIOREACTOR-0-RW] ServerConnection [id=22, schema=forum, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=forum]'root' login success  (io.mycat.net.handler.FrontendAuthenticator:FrontendAuthenticator.java:194) 
INFO   | jvm 1    | 2018/12/19 10:52:50 | 2018-12-19 10:52:50,176 [INFO ][$_NIOREACTOR-0-RW] close connection,reason:program err:java.io.IOException: An existing connection was forcibly closed by the remote host ,ServerConnection [id=22, schema=forum, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=forum]  (io.mycat.net.AbstractConnection:AbstractConnection.java:508) 
INFO   | jvm 1    | 2018/12/19 10:54:21 | 2018-12-19 10:54:21,190 [INFO ][$_NIOREACTOR-1-RW] ServerConnection [id=23, schema=forum, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=forum]'root' login success  (io.mycat.net.handler.FrontendAuthenticator:FrontendAuthenticator.java:194) 
INFO   | jvm 1    | 2018/12/19 10:54:32 | 2018-12-19 10:54:32,632 [INFO ][$_NIOREACTOR-1-RW] close connection,reason:program err:java.io.IOException: An existing connection was forcibly closed by the remote host ,ServerConnection [id=23, schema=forum, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=forum]  (io.mycat.net.AbstractConnection:AbstractConnection.java:508) 
INFO   | jvm 1    | 2018/12/19 10:55:01 | 2018-12-19 10:55:01,846 [INFO ][$_NIOREACTOR-2-RW] ServerConnection [id=24, schema=forum, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=forum]'root' login success  (io.mycat.net.handler.FrontendAuthenticator:FrontendAuthenticator.java:194) 
INFO   | jvm 1    | 2018/12/19 10:55:09 | 2018-12-19 10:55:09,829 [INFO ][$_NIOREACTOR-2-RW] close connection,reason:program err:java.io.IOException: An existing connection was forcibly closed by the remote host ,ServerConnection [id=24, schema=forum, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=forum]  (io.mycat.net.AbstractConnection:AbstractConnection.java:508) 
INFO   | jvm 1    | 2018/12/19 10:55:58 | 2018-12-19 10:55:58,870 [INFO ][$_NIOREACTOR-3-RW] ServerConnection [id=25, schema=forum, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=forum]'root' login success  (io.mycat.net.handler.FrontendAuthenticator:FrontendAuthenticator.java:194) 
INFO   | jvm 1    | 2018/12/19 10:57:14 | 2018-12-19 10:57:14,835 [INFO ][$_NIOREACTOR-3-RW] close connection,reason:program err:java.io.IOException: An existing connection was forcibly closed by the remote host ,ServerConnection [id=25, schema=forum, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=forum]  (io.mycat.net.AbstractConnection:AbstractConnection.java:508) 
INFO   | jvm 1    | 2018/12/19 10:57:38 | 2018-12-19 10:57:38,836 [INFO ][$_NIOREACTOR-0-RW] ServerConnection [id=26, schema=forum, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=forum]'root' login success  (io.mycat.net.handler.FrontendAuthenticator:FrontendAuthenticator.java:194) 
INFO   | jvm 1    | 2018/12/19 10:57:54 | 2018-12-19 10:57:54,173 [INFO ][$_NIOREACTOR-0-RW] close connection,reason:program err:java.io.IOException: An existing connection was forcibly closed by the remote host ,ServerConnection [id=26, schema=forum, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=forum]  (io.mycat.net.AbstractConnection:AbstractConnection.java:508) 
INFO   | jvm 1    | 2018/12/19 10:58:59 | 2018-12-19 10:58:58,975 [INFO ][$_NIOREACTOR-1-RW] ServerConnection [id=27, schema=forum, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=forum]'root' login success  (io.mycat.net.handler.FrontendAuthenticator:FrontendAuthenticator.java:194) 
INFO   | jvm 1    | 2018/12/19 11:02:13 | 2018-12-19 11:02:13,112 [INFO ][$_NIOREACTOR-1-RW] close connection,reason:program err:java.io.IOException: An existing connection was forcibly closed by the remote host ,ServerConnection [id=27, schema=forum, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=forum]  (io.mycat.net.AbstractConnection:AbstractConnection.java:508) 
INFO   | jvm 1    | 2018/12/19 11:02:23 | 2018-12-19 11:02:23,151 [INFO ][$_NIOREACTOR-2-RW] ServerConnection [id=28, schema=forum, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=forum]'root' login success  (io.mycat.net.handler.FrontendAuthenticator:FrontendAuthenticator.java:194) 
INFO   | jvm 1    | 2018/12/19 11:04:16 | 2018-12-19 11:04:16,607 [INFO ][$_NIOREACTOR-2-RW] close connection,reason:program err:java.io.IOException: An existing connection was forcibly closed by the remote host ,ServerConnection [id=28, schema=forum, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=forum]  (io.mycat.net.AbstractConnection:AbstractConnection.java:508) 
INFO   | jvm 1    | 2018/12/19 11:04:25 | 2018-12-19 11:04:25,380 [INFO ][$_NIOREACTOR-3-RW] ServerConnection [id=29, schema=forum, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=forum]'root' login success  (io.mycat.net.handler.FrontendAuthenticator:FrontendAuthenticator.java:194) 
INFO   | jvm 1    | 2018/12/19 11:05:24 | 2018-12-19 11:05:24,616 [INFO ][$_NIOREACTOR-3-RW] close connection,reason:program err:java.io.IOException: An existing connection was forcibly closed by the remote host ,ServerConnection [id=29, schema=forum, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=forum]  (io.mycat.net.AbstractConnection:AbstractConnection.java:508) 
INFO   | jvm 1    | 2018/12/19 11:09:14 | 2018-12-19 11:09:14,239 [INFO ][$_NIOREACTOR-0-RW] ServerConnection [id=30, schema=forum, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=forum]'root' login success  (io.mycat.net.handler.FrontendAuthenticator:FrontendAuthenticator.java:194) 
INFO   | jvm 1    | 2018/12/19 11:14:17 | 2018-12-19 11:14:16,951 [INFO ][Timer1] ServerConnection [id=30, schema=forum, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=forum] idle timeout  (io.mycat.net.AbstractConnection:AbstractConnection.java:521) 
INFO   | jvm 1    | 2018/12/19 11:14:17 | 2018-12-19 11:14:16,951 [INFO ][Timer1] close connection,reason: idle  ,ServerConnection [id=30, schema=forum, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=forum]  (io.mycat.net.AbstractConnection:AbstractConnection.java:508) 
INFO   | jvm 1    | 2018/12/19 11:15:31 | 2018-12-19 11:15:31,128 [INFO ][$_NIOREACTOR-1-RW] ServerConnection [id=31, schema=forum, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=forum]'root' login success  (io.mycat.net.handler.FrontendAuthenticator:FrontendAuthenticator.java:194) 
INFO   | jvm 1    | 2018/12/19 11:19:03 | 2018-12-19 11:19:03,352 [INFO ][$_NIOREACTOR-1-RW] close connection,reason:program err:java.io.IOException: An existing connection was forcibly closed by the remote host ,ServerConnection [id=31, schema=forum, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=forum]  (io.mycat.net.AbstractConnection:AbstractConnection.java:508) 
INFO   | jvm 1    | 2018/12/19 11:19:13 | 2018-12-19 11:19:13,398 [INFO ][$_NIOREACTOR-2-RW] ServerConnection [id=32, schema=forum, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=forum]'root' login success  (io.mycat.net.handler.FrontendAuthenticator:FrontendAuthenticator.java:194) 
INFO   | jvm 1    | 2018/12/19 11:20:13 | 2018-12-19 11:20:13,778 [INFO ][$_NIOREACTOR-2-RW] close connection,reason:program err:java.io.IOException: An existing connection was forcibly closed by the remote host ,ServerConnection [id=32, schema=forum, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=forum]  (io.mycat.net.AbstractConnection:AbstractConnection.java:508) 
INFO   | jvm 1    | 2018/12/19 11:20:25 | 2018-12-19 11:20:25,019 [INFO ][$_NIOREACTOR-3-RW] ServerConnection [id=33, schema=forum, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=forum]'root' login success  (io.mycat.net.handler.FrontendAuthenticator:FrontendAuthenticator.java:194) 
INFO   | jvm 1    | 2018/12/19 11:23:05 | 2018-12-19 11:23:05,044 [INFO ][$_NIOREACTOR-3-RW] close connection,reason:program err:java.io.IOException: An existing connection was forcibly closed by the remote host ,ServerConnection [id=33, schema=forum, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=forum]  (io.mycat.net.AbstractConnection:AbstractConnection.java:508) 
INFO   | jvm 1    | 2018/12/19 11:24:43 | 2018-12-19 11:24:43,716 [INFO ][$_NIOREACTOR-0-RW] ServerConnection [id=34, schema=forum, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=forum]'root' login success  (io.mycat.net.handler.FrontendAuthenticator:FrontendAuthenticator.java:194) 
INFO   | jvm 1    | 2018/12/19 11:25:50 | 2018-12-19 11:25:50,073 [INFO ][$_NIOREACTOR-0-RW] close connection,reason:program err:java.io.IOException: An existing connection was forcibly closed by the remote host ,ServerConnection [id=34, schema=forum, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=forum]  (io.mycat.net.AbstractConnection:AbstractConnection.java:508) 
INFO   | jvm 1    | 2018/12/19 11:26:02 | 2018-12-19 11:26:02,729 [INFO ][$_NIOREACTOR-1-RW] ServerConnection [id=35, schema=forum, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=forum]'root' login success  (io.mycat.net.handler.FrontendAuthenticator:FrontendAuthenticator.java:194) 
INFO   | jvm 1    | 2018/12/19 11:26:21 | 2018-12-19 11:26:21,786 [INFO ][$_NIOREACTOR-1-RW] close connection,reason:program err:java.io.IOException: An existing connection was forcibly closed by the remote host ,ServerConnection [id=35, schema=forum, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=forum]  (io.mycat.net.AbstractConnection:AbstractConnection.java:508) 
INFO   | jvm 1    | 2018/12/19 11:26:47 | 2018-12-19 11:26:47,464 [INFO ][$_NIOREACTOR-2-RW] ServerConnection [id=36, schema=forum, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=forum]'root' login success  (io.mycat.net.handler.FrontendAuthenticator:FrontendAuthenticator.java:194) 
INFO   | jvm 1    | 2018/12/19 11:27:31 | 2018-12-19 11:27:31,123 [INFO ][$_NIOREACTOR-2-RW] close connection,reason:program err:java.io.IOException: An existing connection was forcibly closed by the remote host ,ServerConnection [id=36, schema=forum, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=forum]  (io.mycat.net.AbstractConnection:AbstractConnection.java:508) 
INFO   | jvm 1    | 2018/12/19 11:27:41 | 2018-12-19 11:27:41,949 [INFO ][$_NIOREACTOR-3-RW] ServerConnection [id=37, schema=forum, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=forum]'root' login success  (io.mycat.net.handler.FrontendAuthenticator:FrontendAuthenticator.java:194) 
INFO   | jvm 1    | 2018/12/19 11:28:22 | 2018-12-19 11:28:22,011 [INFO ][$_NIOREACTOR-3-RW] close connection,reason:program err:java.io.IOException: An existing connection was forcibly closed by the remote host ,ServerConnection [id=37, schema=forum, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=forum]  (io.mycat.net.AbstractConnection:AbstractConnection.java:508) 
INFO   | jvm 1    | 2018/12/19 11:28:55 | 2018-12-19 11:28:54,976 [INFO ][$_NIOREACTOR-0-RW] ServerConnection [id=38, schema=forum, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=forum]'root' login success  (io.mycat.net.handler.FrontendAuthenticator:FrontendAuthenticator.java:194) 
INFO   | jvm 1    | 2018/12/19 11:30:39 | 2018-12-19 11:30:39,090 [INFO ][$_NIOREACTOR-0-RW] close connection,reason:program err:java.io.IOException: An existing connection was forcibly closed by the remote host ,ServerConnection [id=38, schema=forum, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=forum]  (io.mycat.net.AbstractConnection:AbstractConnection.java:508) 
INFO   | jvm 1    | 2018/12/19 11:30:49 | 2018-12-19 11:30:49,640 [INFO ][$_NIOREACTOR-1-RW] ServerConnection [id=39, schema=forum, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=forum]'root' login success  (io.mycat.net.handler.FrontendAuthenticator:FrontendAuthenticator.java:194) 
INFO   | jvm 1    | 2018/12/19 11:31:09 | 2018-12-19 11:31:09,172 [INFO ][$_NIOREACTOR-1-RW] close connection,reason:program err:java.io.IOException: An existing connection was forcibly closed by the remote host ,ServerConnection [id=39, schema=forum, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=forum]  (io.mycat.net.AbstractConnection:AbstractConnection.java:508) 
INFO   | jvm 1    | 2018/12/19 11:31:32 | 2018-12-19 11:31:32,780 [INFO ][$_NIOREACTOR-2-RW] ServerConnection [id=40, schema=forum, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=forum]'root' login success  (io.mycat.net.handler.FrontendAuthenticator:FrontendAuthenticator.java:194) 
INFO   | jvm 1    | 2018/12/19 11:32:18 | 2018-12-19 11:32:18,519 [INFO ][$_NIOREACTOR-2-RW] close connection,reason:program err:java.io.IOException: An existing connection was forcibly closed by the remote host ,ServerConnection [id=40, schema=forum, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=forum]  (io.mycat.net.AbstractConnection:AbstractConnection.java:508) 
INFO   | jvm 1    | 2018/12/19 11:32:30 | 2018-12-19 11:32:30,183 [INFO ][$_NIOREACTOR-3-RW] ServerConnection [id=41, schema=forum, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=forum]'root' login success  (io.mycat.net.handler.FrontendAuthenticator:FrontendAuthenticator.java:194) 
INFO   | jvm 1    | 2018/12/19 11:32:56 | 2018-12-19 11:32:56,316 [INFO ][$_NIOREACTOR-3-RW] close connection,reason:program err:java.io.IOException: An existing connection was forcibly closed by the remote host ,ServerConnection [id=41, schema=forum, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=forum]  (io.mycat.net.AbstractConnection:AbstractConnection.java:508) 
INFO   | jvm 1    | 2018/12/19 11:33:06 | 2018-12-19 11:33:06,369 [INFO ][$_NIOREACTOR-0-RW] ServerConnection [id=42, schema=forum, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=forum]'root' login success  (io.mycat.net.handler.FrontendAuthenticator:FrontendAuthenticator.java:194) 
INFO   | jvm 1    | 2018/12/19 11:33:59 | 2018-12-19 11:33:59,023 [INFO ][$_NIOREACTOR-0-RW] close connection,reason:program err:java.io.IOException: An existing connection was forcibly closed by the remote host ,ServerConnection [id=42, schema=forum, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=forum]  (io.mycat.net.AbstractConnection:AbstractConnection.java:508) 
INFO   | jvm 1    | 2018/12/19 11:34:18 | 2018-12-19 11:34:18,510 [INFO ][$_NIOREACTOR-1-RW] ServerConnection [id=43, schema=forum, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=forum]'root' login success  (io.mycat.net.handler.FrontendAuthenticator:FrontendAuthenticator.java:194) 
INFO   | jvm 1    | 2018/12/19 11:35:55 | 2018-12-19 11:35:55,024 [INFO ][$_NIOREACTOR-1-RW] close connection,reason:program err:java.io.IOException: An existing connection was forcibly closed by the remote host ,ServerConnection [id=43, schema=forum, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=forum]  (io.mycat.net.AbstractConnection:AbstractConnection.java:508) 
INFO   | jvm 1    | 2018/12/19 11:37:02 | 2018-12-19 11:37:02,521 [INFO ][$_NIOREACTOR-2-RW] ServerConnection [id=44, schema=forum, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=forum]'root' login success  (io.mycat.net.handler.FrontendAuthenticator:FrontendAuthenticator.java:194) 
INFO   | jvm 1    | 2018/12/19 11:38:30 | 2018-12-19 11:38:30,088 [INFO ][$_NIOREACTOR-2-RW] close connection,reason:program err:java.io.IOException: An existing connection was forcibly closed by the remote host ,ServerConnection [id=44, schema=forum, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=forum]  (io.mycat.net.AbstractConnection:AbstractConnection.java:508) 
INFO   | jvm 1    | 2018/12/19 14:13:39 | 2018-12-19 14:13:39,076 [INFO ][$_NIOREACTOR-3-RW] ServerConnection [id=45, schema=forum, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=forum]'root' login success  (io.mycat.net.handler.FrontendAuthenticator:FrontendAuthenticator.java:194) 
INFO   | jvm 1    | 2018/12/19 14:13:41 | 2018-12-19 14:13:41,042 [INFO ][$_NIOREACTOR-3-RW] close connection,reason:quit cmd ,ServerConnection [id=45, schema=forum, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=forum]  (io.mycat.net.AbstractConnection:AbstractConnection.java:508) 
